id,county_id,year,population
1360,170,2010,8724
1361,171,2015,393107
1362,171,2016,393677
1363,171,2012,388738
1364,171,2010,383536
1365,171,2011,386679
1366,171,2013,391068
1367,171,2014,392434
1368,171,2017,393956
1369,172,2017,17557
1370,172,2012,17839
1371,172,2014,17561
1372,172,2013,17625
1373,172,2011,17970
1374,172,2015,17417
1375,172,2016,17408
1376,172,2010,17954
1377,173,2012,27973
1378,173,2016,26304
1379,173,2015,26636
1380,173,2017,25930
1381,173,2013,27491
1382,173,2010,28195
1383,173,2014,27078
1384,173,2011,27980
1385,174,2013,113276
1386,174,2016,117577
1387,174,2010,107644
1388,174,2012,111360
1389,174,2017,119323
1390,174,2015,116304
1391,174,2011,109509
1392,174,2014,114781
1393,175,2015,10544
1394,175,2011,11235
1395,175,2016,10360
1396,175,2017,10445
1397,175,2013,10907
1398,175,2014,10665
1399,175,2012,11006
1400,175,2010,11251
1401,176,2016,7965
1402,176,2014,7915
1403,176,2015,7828
1404,176,2017,7938
1405,176,2013,7981
1406,176,2012,7996
1407,176,2011,8070
1408,176,2010,8177
1409,177,2011,126926
1410,177,2014,126683
1411,177,2016,127567
1412,177,2010,125755
1413,177,2017,128107
1414,177,2012,127441
1415,177,2015,127387
1416,177,2013,127067
1417,178,2017,17115
1418,178,2014,17388
1419,178,2012,17151
1420,178,2015,17250
1421,178,2011,17175
1422,178,2013,17322
1423,178,2016,16955
1424,178,2010,17143
1425,179,2017,17393
1426,179,2013,17042
1427,179,2011,17269
1428,179,2010,17251
1429,179,2012,17031
1430,179,2015,16817
1431,179,2016,17138
1432,179,2014,16817
1433,180,2011,12497
1434,180,2012,12541
1435,180,2015,12380
1436,180,2010,12390
1437,180,2014,12378
1438,180,2017,12537
1439,180,2013,12422
1440,180,2016,12500
1441,181,2016,39867
1442,181,2010,41571
1443,181,2011,41387
1444,181,2014,40129
1445,181,2012,40850
1446,181,2017,39449
1447,181,2015,40073
1448,181,2013,40593
1449,182,2012,17147
1450,182,2011,17198
1451,182,2014,16887
1452,182,2017,16506
1453,182,2010,17298
1454,182,2013,16972
1455,182,2016,16622
1456,182,2015,16769
1457,183,2010,203970
1458,183,2013,215525
1459,183,2017,231996
1460,183,2016,227600
1461,183,2014,219442
1462,183,2012,211222
1463,183,2011,207734
1464,183,2015,223851
1465,184,2015,78835
1466,184,2014,78368
1467,184,2017,79016
1468,184,2013,78471
1469,184,2011,78005
1470,184,2010,77336
1471,184,2012,78545
1472,184,2016,78838
1473,185,2010,7249
1474,185,2012,7066
1475,185,2017,6571
1476,185,2014,6871
1477,185,2013,7031
1478,185,2016,6623
1479,185,2015,6718
1480,185,2011,7176
1481,186,2014,21737
1482,186,2012,21791
1483,186,2010,22142
1484,186,2016,21486
1485,186,2017,21523
1486,186,2011,21924
1487,186,2015,21482
1488,186,2013,21779
1489,187,2015,1637141
1490,187,2017,1663190
1491,187,2010,1513402
1492,187,2014,1611572
1493,187,2011,1532215
1494,187,2016,1653236
1495,187,2012,1556648
1496,187,2013,1582936
1497,188,2014,1084
1498,188,2011,1093
1499,188,2016,1057
1500,188,2013,1127
1501,188,2017,1120
1502,188,2015,1088
1503,188,2010,1161
1504,188,2012,1110
1505,189,2015,37047
1506,189,2014,36748
1507,189,2013,36635
1508,189,2016,37473
1509,189,2010,37884
1510,189,2011,37539
1511,189,2017,38626
1512,189,2012,37112
1513,190,2012,220969
1514,190,2010,219957
1515,190,2016,226525
1516,190,2011,220003
1517,190,2014,223629
1518,190,2017,229294
1519,190,2015,224818
1520,190,2013,221768
1521,191,2014,44677
1522,191,2016,45315
1523,191,2011,45163
1524,191,2010,45470
1525,191,2017,45670
1526,191,2012,44826
1527,191,2013,44667
1528,191,2015,44954
1529,192,2015,21341
1530,192,2010,21453
1531,192,2017,21805
1532,192,2011,21366
1533,192,2014,21268
1534,192,2013,21336
1535,192,2016,21645
1536,192,2012,21350
1537,193,2016,1138645
1538,193,2013,1095310
1539,193,2017,1147439
1540,193,2014,1110971
1541,193,2011,1066182
1542,193,2012,1079093
1543,193,2015,1126027
1544,193,2010,1052799
1545,194,2012,28203
1546,194,2013,27830
1547,194,2016,27450
1548,194,2017,27470
1549,194,2015,27253
1550,194,2011,28447
1551,194,2014,27206
1552,194,2010,28566
1553,195,2010,181149
1554,195,2011,180975
1555,195,2016,186272
1556,195,2012,180680
1557,195,2015,184865
1558,195,2013,181618
1559,195,2014,183333
1560,195,2017,188987
1561,196,2012,946851
1562,196,2014,963170
1563,196,2016,979534
1564,196,2017,989255
1565,196,2011,940360
1566,196,2010,932218
1567,196,2015,972333
1568,196,2013,953787
1569,197,2012,27894
1570,197,2017,28094
1571,197,2016,27967
1572,197,2014,27909
1573,197,2011,28160
1574,197,2010,28130
1575,197,2015,27841
1576,197,2013,27866
1577,198,2013,134444
1578,198,2017,136754
1579,198,2012,134596
1580,198,2015,135219
1581,198,2011,135239
1582,198,2014,134584
1583,198,2010,135019
1584,198,2016,136449
1585,199,2010,174778
1586,199,2012,177241
1587,199,2015,179839
1588,199,2014,178868
1589,199,2017,182830
1590,199,2011,176157
1591,199,2013,177267
1592,199,2016,180980
1593,200,2014,18340
1594,200,2012,18370
1595,200,2013,18377
1596,200,2015,18197
1597,200,2017,18026
1598,200,2011,18401
1599,200,2016,18034
1600,200,2010,18517
1601,201,2011,848767
1602,201,2015,879607
1603,201,2017,893119
1604,201,2014,871895
1605,201,2010,841116
1606,201,2013,864014
1607,201,2016,885086
1608,201,2012,855237
1609,202,2013,150675
1610,202,2017,150101
1611,202,2015,150482
1612,202,2014,149862
1613,202,2010,152404
1614,202,2011,152030
1615,202,2016,149797
1616,202,2012,151265
1617,203,2015,64310
1618,203,2010,64742
1619,203,2016,63950
1620,203,2014,64113
1621,203,2013,63855
1622,203,2011,64273
1623,203,2017,64246
1624,203,2012,64005
1625,204,2014,31716
1626,204,2011,34244
1627,204,2016,30944
1628,204,2010,34831
1629,204,2012,33632
1630,204,2015,31393
1631,204,2017,31163
1632,204,2013,32135
1633,205,2010,9824490
1634,205,2012,9956152
1635,205,2011,9885998
1636,205,2017,10163507
1637,205,2014,10072695
1638,205,2013,10018604
1639,205,2016,10150558
1640,205,2015,10123248
1641,206,2011,151876
1642,206,2013,151819
1643,206,2015,154423
1644,206,2010,151037
1645,206,2012,151900
1646,206,2017,156890
1647,206,2016,154966
1648,206,2014,154103
1649,207,2012,256381
1650,207,2014,261007
1651,207,2015,261718
1652,207,2011,255505
1653,207,2010,252940
1654,207,2013,258856
1655,207,2017,260955
1656,207,2016,261532
1657,208,2012,17893
1658,208,2017,17569
1659,208,2014,17730
1660,208,2010,18280
1661,208,2013,17820
1662,208,2015,17649
1663,208,2011,18174
1664,208,2016,17524
1665,209,2014,87375
1666,209,2010,87799
1667,209,2011,87367
1668,209,2013,87164
1669,209,2012,87376
1670,209,2016,87609
1671,209,2015,87318
1672,209,2017,88018
1673,210,2013,262712
1674,210,2010,256772
1675,210,2017,272673
1676,210,2014,265281
1677,210,2016,268878
1678,210,2015,267406
1679,210,2012,261407
1680,210,2011,259607
1681,211,2017,8859
1682,211,2010,9699
1683,211,2012,9359
1684,211,2014,9083
1685,211,2016,8941
1686,211,2011,9515
1687,211,2015,9050
1688,211,2013,9154
1689,212,2016,14101
1690,212,2012,14248
1691,212,2015,13954
1692,212,2010,14204
1693,212,2013,13997
1694,212,2017,14168
1695,212,2014,14072
1696,212,2011,14329
1697,213,2011,421162
1698,213,2016,436363
1699,213,2010,416475
1700,213,2015,432774
1701,213,2012,426094
1702,213,2017,437907
1703,213,2014,430416
1704,213,2013,428382
1705,214,2015,141507
1706,214,2017,140973
1707,214,2010,136794
1708,214,2014,140918
1709,214,2013,139978
1710,214,2016,141649
1711,214,2011,137905
1712,214,2012,138876
1713,215,2011,98714
1714,215,2012,98173
1715,215,2014,98614
1716,215,2016,99053
1717,215,2015,98715
1718,215,2017,99814
1719,215,2013,97992
1720,215,2010,98791
1721,216,2010,3017116
1722,216,2011,3053465
1723,216,2017,3190400
1724,216,2016,3177703
1725,216,2013,3113649
1726,216,2014,3136750
1727,216,2015,3160576
1728,216,2012,3085386
1729,217,2013,365822
1730,217,2016,379742
1731,217,2017,386166
1732,217,2015,373469
1733,217,2010,350034
1734,217,2011,356445
1735,217,2012,360569
1736,217,2014,369727
1737,218,2010,19914
1738,218,2013,18899
1739,218,2012,19377
1740,218,2014,18667
1741,218,2015,18525
1742,218,2011,19716
1743,218,2016,18787
1744,218,2017,18742
1745,219,2016,2386522
1746,219,2010,2202001
1747,219,2011,2235890
1748,219,2013,2291406
1749,219,2017,2423266
1750,219,2012,2264804
1751,219,2014,2321738
1752,219,2015,2352080
1753,220,2013,1459474
1754,220,2011,1434506
1755,220,2010,1421651
1756,220,2016,1513260
1757,220,2014,1477522
1758,220,2015,1496130
1759,220,2017,1530615
1760,220,2012,1446585
1761,221,2017,60310
1762,221,2011,56034
1763,221,2010,55532
1764,221,2015,58364
1765,221,2013,57370
1766,221,2014,57974
1767,221,2012,56701
1768,221,2016,59335
1769,222,2011,2062381
1770,222,2016,2137131
1771,222,2014,2104038
1772,222,2017,2157404
1773,222,2012,2076601
1774,222,2010,2041234
1775,222,2013,2086732
1776,222,2015,2120794
1777,223,2013,3216522
1778,223,2011,3139767
1779,223,2015,3290044
1780,223,2012,3179798
1781,223,2016,3317200
1782,223,2010,3103793
1783,223,2014,3256875
1784,223,2017,3337685
1785,224,2015,866320
1786,224,2016,876103
1787,224,2012,830406
1788,224,2010,805770
1789,224,2013,841270
1790,224,2011,816294
1791,224,2014,853258
1792,224,2017,884363
1793,225,2015,723846
1794,225,2016,734294
1795,225,2012,700958
1796,225,2013,703747
1797,225,2010,687291
1798,225,2011,695071
1799,225,2014,713452
1800,225,2017,745424
1801,226,2010,269819
1802,226,2014,278534
1803,226,2017,283405
1804,226,2015,280402
1805,226,2016,282282
1806,226,2011,271150
1807,226,2013,275973
1808,226,2012,274378
1809,227,2013,750345
1810,227,2011,729022
1811,227,2010,719899
1812,227,2016,769561
1813,227,2017,771410
1814,227,2015,766779
1815,227,2012,740644
1816,227,2014,759156
1817,228,2012,430827
1818,228,2010,424338
1819,228,2016,446296
1820,228,2015,443927
1821,228,2011,426058
1822,228,2014,440628
1823,228,2013,435980
1824,228,2017,448150
1825,229,2017,1938153
1826,229,2013,1870935
1827,229,2016,1931575
1828,229,2015,1919220
1829,229,2012,1841868
1830,229,2014,1896246
1831,229,2010,1786542
1832,229,2011,1813812
1833,230,2016,275196
1834,230,2014,271529
1835,230,2017,275897
1836,230,2013,269395
1837,230,2011,265103
1838,230,2015,274299
1839,230,2010,263216
1840,230,2012,266794
1841,231,2015,178472
1842,231,2016,178774
1843,231,2010,177284
1844,231,2013,178445
1845,231,2017,179921
1846,231,2014,178983
1847,231,2011,177595
1848,231,2012,177917
1849,232,2012,3068
1850,232,2011,3100
1851,232,2016,2964
1852,232,2015,2994
1853,232,2013,3030
1854,232,2014,2979
1855,232,2017,2999
1856,232,2010,3221
1857,233,2014,43390
1858,233,2016,43511
1859,233,2017,43853
1860,233,2012,44082
1861,233,2015,43351
1862,233,2010,44939
1863,233,2011,44614
1864,233,2013,43543
1865,234,2013,424384
1866,234,2016,440318
1867,234,2015,434751
1868,234,2010,414076
1869,234,2014,429993
1870,234,2012,420267
1871,234,2011,416652
1872,234,2017,445458
1873,235,2017,504217
1874,235,2016,503833
1875,235,2013,495007
1876,235,2014,499563
1877,235,2010,484827
1878,235,2012,490740
1879,235,2015,502096
1880,235,2011,487822
1881,236,2015,535000
1882,236,2017,547899
1883,236,2012,521349
1884,236,2013,524625
1885,236,2010,515242
1886,236,2011,518034
1887,236,2016,541353
1888,236,2014,529544
1889,237,2017,96648
1890,237,2016,96058
1891,237,2011,94560
1892,237,2010,94764
1893,237,2012,94342
1894,237,2014,94983
1895,237,2013,94702
1896,237,2015,95524
1897,238,2010,63563
1898,238,2017,63926
1899,238,2012,63241
1900,238,2013,62916
1901,238,2015,63128
1902,238,2014,62820
1903,238,2011,63347
1904,238,2016,63444
1905,239,2017,12709
1906,239,2011,13677
1907,239,2016,12839
1908,239,2015,13092
1909,239,2013,13422
1910,239,2012,13482
1911,239,2010,13749
1912,239,2014,13122
1913,240,2016,460835
1914,240,2012,450779
1915,240,2017,464493
1916,240,2010,443060
1917,240,2015,458601
1918,240,2013,453663
1919,240,2014,456452
1920,240,2011,447358
1921,241,2014,53852
1922,241,2011,54832
1923,241,2013,54018
1924,241,2015,53589
1925,241,2017,54248
1926,241,2016,53787
1927,241,2012,54237
1928,241,2010,55188
1929,242,2016,851096
1930,242,2017,854223
1931,242,2011,830990
1932,242,2012,835143
1933,242,2014,844749
1934,242,2015,848925
1935,242,2010,825298
1936,242,2013,840175
1937,243,2014,208873
1938,243,2015,212428
1939,243,2010,201101
1940,243,2016,215959
1941,243,2013,206650
1942,243,2012,204890
1943,243,2011,202082
1944,243,2017,219116
1945,244,2013,73159
1946,244,2012,72832
1947,244,2015,74201
1948,244,2017,77031
1949,244,2016,75185
1950,244,2010,72351
1951,244,2014,73642
1952,244,2011,72511
1953,245,2016,497395
1954,245,2017,503167
1955,245,2013,469377
1956,245,2015,489822
1957,245,2011,451443
1958,245,2012,459861
1959,245,2014,479488
1960,245,2010,443672
1961,246,2014,16213
1962,246,2013,16200
1963,246,2017,16551
1964,246,2016,16456
1965,246,2010,15937
1966,246,2015,16305
1967,246,2012,16092
1968,246,2011,16117
1969,247,2014,617385
1970,247,2017,643052
1971,247,2013,606839
1972,247,2015,628834
1973,247,2010,574650
1974,247,2016,636949
1975,247,2012,595094
1976,247,2011,584955
1977,248,2011,12014
1978,248,2015,12382
1979,248,2016,12836
1980,248,2010,12045
1981,248,2014,12222
1982,248,2013,12205
1983,248,2017,13315
1984,248,2012,12124
1985,249,2010,3808
1986,249,2017,3562
1987,249,2014,3586
1988,249,2012,3722
1989,249,2015,3552
1990,249,2016,3548
1991,249,2011,3778
1992,249,2013,3655
1993,250,2012,5816
1994,250,2010,6501
1995,250,2014,5784
1996,250,2016,5681
1997,250,2013,5733
1998,250,2011,6328
1999,250,2017,5938
2000,250,2015,5893
2001,251,2010,295930
2002,251,2011,300518
2003,251,2012,305028
2004,251,2014,312505
2005,251,2015,317968
2006,251,2017,322514
2007,251,2013,309749
2008,251,2016,321173
2009,252,2016,66509
2010,252,2010,56214
2011,252,2014,61706
2012,252,2015,64796
2013,252,2013,60065
2014,252,2017,68341
2015,252,2012,58899
2016,252,2011,57445
2017,253,2014,18439
2018,253,2017,19638
2019,253,2011,18019
2020,253,2013,18347
2021,253,2015,18582
2022,253,2010,17805
2023,253,2012,18142
2024,253,2016,19082
2025,254,2012,1862
2026,254,2016,1834
2027,254,2017,1845
2028,254,2014,1834
2029,254,2013,1869
2030,254,2011,1853
2031,254,2010,1832
2032,254,2015,1811
2033,255,2013,9008
2034,255,2016,9361
2035,255,2015,9233
2036,255,2012,9005
2037,255,2011,9002
2038,255,2017,9574
2039,255,2014,9110
2040,255,2010,9083
2041,256,2015,8061
2042,256,2014,8224
2043,256,2016,8072
2044,256,2011,8279
2045,256,2013,8192
2046,256,2010,8312
2047,256,2012,8239
2048,256,2017,8184
2049,257,2014,3554
2050,257,2012,3597
2051,257,2010,3529
2052,257,2013,3535
2053,257,2011,3636
2054,257,2015,3569
2055,257,2017,3776
2056,257,2016,3705
2057,258,2017,5810
2058,258,2015,5597
2059,258,2016,5254
2060,258,2014,5586
2061,258,2012,5435
2062,258,2013,5321
2063,258,2010,5860
2064,258,2011,5859
2065,259,2010,4283
2066,259,2013,4265
2067,259,2015,4439
2068,259,2012,4222
2069,259,2017,4874
2070,259,2011,4228
2071,259,2016,4601
2072,259,2014,4345
2073,260,2017,30568
2074,260,2011,30372
2075,260,2016,30346
2076,260,2013,30321
2077,260,2015,29902
2078,260,2010,30859
2079,260,2014,29947
2080,260,2012,30449
2081,261,2012,633798
2082,261,2014,663271
2083,261,2011,619356
2084,261,2013,648049
2085,261,2010,603218
2086,261,2017,704621
2087,261,2015,681618
2088,261,2016,694777
2089,262,2015,1980
2090,262,2011,2044
2091,262,2013,2033
2092,262,2017,2067
2093,262,2014,1977
2094,262,2016,2062
2095,262,2012,2009
2096,262,2010,2069
2097,263,2013,305944
2098,263,2011,292370
2099,263,2016,327722
2100,263,2015,321484
2101,263,2017,335299
2102,263,2010,286947
2103,263,2014,314250
2104,263,2012,298446
2105,264,2010,52102
2106,264,2015,53664
2107,264,2011,51892
2108,264,2013,52685
2109,264,2014,53143
2110,264,2012,52189
2111,264,2016,54364
2112,264,2017,54772
2113,265,2017,25642
2114,265,2011,23168
2115,265,2012,23262
2116,265,2014,23998
2117,265,2015,24553
2118,265,2010,23140
2119,265,2016,25041
2120,265,2013,23529
2121,266,2012,644832
2122,266,2015,672453
2123,266,2017,699232
2124,266,2010,626834
2125,266,2016,686706
2126,266,2014,661792
2127,266,2011,636596
2128,266,2013,653945
2129,267,2015,46204
2130,267,2013,46260
2131,267,2012,46975
2132,267,2016,46906
2133,267,2014,46075
2134,267,2017,47559
2135,267,2010,46830
2136,267,2011,47315
2137,268,2014,57120
2138,268,2012,56694
2139,268,2013,56888
2140,268,2011,55964
2141,268,2017,59118
2142,268,2016,58906
2143,268,2010,56098
2144,268,2015,57691
2145,269,2016,5905
2146,269,2015,5791
2147,269,2017,6013
2148,269,2014,5736
2149,269,2012,5420
2150,269,2010,5462
2151,269,2013,5520
2152,269,2011,5418
2153,270,2011,14544
2154,270,2017,15321
2155,270,2010,14794
2156,270,2012,14204
2157,270,2013,14296
2158,270,2014,14536
2159,270,2015,14685
2160,270,2016,15129
2161,271,2014,15835
2162,271,2013,15646
2163,271,2012,15431
2164,271,2010,15355
2165,271,2017,16939
2166,271,2011,15444
2167,271,2015,16166
2168,271,2016,16491
2169,272,2013,804
2170,272,2010,844
2171,272,2011,825
2172,272,2015,764
2173,272,2017,794
2174,272,2014,773
2175,272,2012,802
2176,272,2016,787
2177,273,2010,6679
2178,273,2017,6662
2179,273,2016,6582
2180,273,2015,6400
2181,273,2013,6455
2182,273,2014,6389
2183,273,2012,6557
2184,273,2011,6519
2185,274,2017,1385
2186,274,2013,1337
2187,274,2014,1385
2188,274,2012,1326
2189,274,2010,1390
2190,274,2011,1358
2191,274,2016,1360
2192,274,2015,1351
2193,275,2012,546333
2194,275,2017,574613
2195,275,2016,570839
2196,275,2015,564365
2197,275,2014,558519
2198,275,2013,551809
2199,275,2010,535737
2200,275,2011,540429
2201,276,2012,1409
2202,276,2016,1348
2203,276,2015,1384
2204,276,2017,1376
2205,276,2013,1392
2206,276,2011,1431
2207,276,2010,1404
2208,276,2014,1380
2209,277,2010,8264
2210,277,2016,7628
2211,277,2012,8060
2212,277,2011,8156
2213,277,2014,8007
2214,277,2013,8234
2215,277,2015,8202
2216,277,2017,7158
2217,278,2014,7317
2218,278,2015,7444
2219,278,2011,7335
2220,278,2010,7266
2221,278,2013,7261
2222,278,2017,7778
2223,278,2016,7606
2224,278,2012,7247
2225,279,2011,51770
2226,279,2010,51338
2227,279,2017,55589
2228,279,2016,55216
2229,279,2012,52338
2230,279,2015,54552
2231,279,2014,53740
2232,279,2013,53250
2233,280,2011,305027
2234,280,2012,310521
2235,280,2014,323673
2236,280,2016,338531
2237,280,2017,343976
2238,280,2015,332840
2239,280,2010,300427
2240,280,2013,315859
2241,281,2017,14238
2242,281,2016,14087
2243,281,2015,14021
2244,281,2013,14379
2245,281,2014,14031
2246,281,2010,15411
2247,281,2012,14971
2248,281,2011,15033
2249,282,2014,5507
2250,282,2013,5436
2251,282,2017,5546
2252,282,2016,5562
2253,282,2012,5441
2254,282,2011,5417
2255,282,2010,5473
2256,282,2015,5548
2257,283,2017,21896
2258,283,2016,21925
2259,283,2012,21867
2260,283,2014,21958
2261,283,2015,21968
2262,283,2011,22084
2263,283,2010,22139
2264,283,2013,21680
2265,284,2016,149794
2266,284,2015,148116
2267,284,2017,151616
2268,284,2011,147276
2269,284,2013,147250
2270,284,2014,147215
2271,284,2010,146424
2272,284,2012,147406
2273,285,2012,719
2274,285,2010,704
2275,285,2014,703
2276,285,2016,755
2277,285,2017,766
2278,285,2011,711
2279,285,2013,732
2280,285,2015,743
2281,286,2014,12931
2282,286,2016,13161
2283,286,2012,13159
2284,286,2013,13115
2285,286,2011,13412
2286,286,2010,13798
2287,286,2017,13131
2288,286,2015,12940
2289,287,2011,25463
2290,287,2015,25697
2291,287,2012,25465
2292,287,2014,25502
2293,287,2016,25975
2294,287,2010,25575
2295,287,2013,25535
2296,287,2017,26140
2297,288,2012,40605
2298,288,2013,40509
2299,288,2017,41784
2300,288,2010,41187
2301,288,2014,40553
2302,288,2011,40925
2303,288,2015,40534
2304,288,2016,41160
2305,289,2015,28145
2306,289,2014,28044
2307,289,2012,28198
2308,289,2011,28396
2309,289,2016,28063
2310,289,2017,28192
2311,289,2010,28234
2312,289,2013,28169
2313,290,2011,18860
2314,290,2016,18239
2315,290,2017,18326
2316,290,2010,18884
2317,290,2015,18212
2318,290,2013,18479
2319,290,2014,18368
2320,290,2012,18657
2321,291,2010,4447
2322,291,2014,4560
2323,291,2015,4589
2324,291,2013,4540
2325,291,2011,4413
2326,291,2017,4794
2327,291,2012,4494
2328,291,2016,4784
2329,292,2010,16276
2330,292,2015,16715
2331,292,2012,16033
2332,292,2011,16043
2333,292,2016,17350
2334,292,2013,16168
2335,292,2017,17905
2336,292,2014,16364
2337,293,2010,4472
2338,293,2012,4393
